6274210.196647	-1106312.527403	378562070.006522	-66750706.036546
6253946.788194	-1215644.096947	377339452.719391	-73347358.680670
6231778.366970	-1324605.369523	376001894.179854	-79921669.008859
6207711.685691	-1433163.154473	374549801.821200	-86471634.422505
6181754.075301	-1541284.384044	372983617.964827	-92995259.738697
6153913.442741	-1648936.123462	371303819.685508	-99490557.797972
6124198.268535	-1756085.580964	369510918.666071	-105955550.069624
6092617.604215	-1862700.117787	367605461.041532	-112388267.254384
6059181.069557	-1968747.258112	365588027.232742	-118786749.884287
6023898.849652	-2074194.698952	363459231.769580	-125149048.919545
5986781.691807	-2179010.319994	361219723.103766	-131473226.342244
5947840.902268	-2283162.193386	358870183.411332	-137757355.746680
5907088.342776	-2386618.593458	356411328.384827	-143999522.926166
5864536.426955	-2489348.006389	353843907.015310	-150197826.456114
5820198.116532	-2591319.139803	351168701.364199	-156350378.273229
5774086.917386	-2692500.932307	348386526.325050	-162455304.250631
5726216.875433	-2792862.562946	345498229.375329	-168510744.768732
5676602.572353	-2892373.460595	342504690.318264	-174514855.281693
5625259.121143	-2991003.313271	339406821.014849	-180465806.879293
5572202.161515	-3088722.077365	336205565.106081	-186361786.844032
5517447.855134	-3185499.986796	332901897.725520	-192200999.203301
5461012.880691	-3281307.562074	329496825.202251	-197981665.276453
5402914.428827	-3376115.619284	325991384.754346	-203702024.216609
5343170.196892	-3469895.278974	322386644.172923	-209360333.547024
5281798.383558	-3562617.974950	318683701.496880	-214954869.691867
5218817.683275	-3654255.462982	314883684.678424	-220483928.501238
5154247.280573	-3744779.829403	310987751.239488	-225945825.770264
5088106.844222	-3834163.499615	306997087.919134	-231338897.752132
5020416.521241	-3922379.246484	302912910.312067	-236661501.664875
4951196.930757	-4009400.198641	298736462.498346	-241912016.191785
4880469.157728	-4095199.848660	294469016.664431	-247088841.975276
4808254.746519	-4179752.061137	290111872.715659	-252190402.104071
4734575.694339	-4263031.080648	285666357.880284	-257215142.593537
4659454.444541	-4345011.539599	281133826.305185	-262161532.859049
4582913.879785	-4425668.465947	276515658.643384	-267028066.182219
4504977.315068	-4504977.290811	271813261.633486	-271813260.169856
4425668.490624	-4582913.855954	267028067.671170	-276515657.205521
4345011.564689	-4659454.421144	262161534.372867	-281133824.893526
4263031.106143	-4734575.671384	257215144.131762	-285666356.495260
4179752.087028	-4808254.724013	252190403.666233	-290111871.357693
4095199.874940	-4880469.135677	247088843.560901	-294469015.333934
4009400.225301	-4951196.909168	241912017.800388	-298736461.195725
3922379.273517	-5020416.500120	236661503.295967	-302912909.037718
3834163.527012	-5088106.823577	231338899.405216	-306997086.673446
3744779.857157	-5154247.260408	225945827.444837	-310987750.022840
3654255.491084	-5218817.663598	220483930.196788	-314883683.491186
3562618.003391	-5281798.364375	214954871.407880	-318683700.339415
3469895.307745	-5343170.178208	209360335.282976	-322386643.045583
3376115.648377	-5402914.410648	203702025.971971	-325991383.657474
3281307.591480	-5461012.863023	197981667.050691	-329496824.136181
3185500.016505	-5517447.837981	192201000.995874	-332901896.690578
3088722.107370	-5572202.144884	186361788.654394	-336205564.102581
2991003.343561	-5625259.105037	180465808.706893	-339406820.043097
2892373.491162	-5676602.556779	174514857.125974	-342504689.378556
2792862.593780	-5726216.860394	168510746.629132	-345498228.467951
2692500.963399	-5774086.902887	162455306.126584	-348386525.450279
2591319.171143	-5820198.102579	156350380.164164	-351168700.522301
2489348.037968	-5864536.413551	150197828.361453	-353843906.206541
2386618.625266	-5907088.329925	143999524.845330	-356411327.609434
2283162.225414	-5947840.889974	137757357.679084	-358870182.669551
2179010.352231	-5986781.680074	131473228.287300	-361219722.395823
2074194.731389	-6023898.838483	125149050.876660	-363459231.095691
1968747.290739	-6059181.058956	118786751.852865	-365588026.593112
1862700.150594	-6092617.594185	112388269.233825	-367605460.436356
1756085.613941	-6124198.259079	105955552.059326	-369510918.095533
1648936.156598	-6153913.433862	99490559.797328	-371303819.149782
1541284.417331	-6181754.067002	92995261.747098	-372983617.464077
1433163.187900	-6207711.677974	86471636.439340	-374549801.355578
1324605.403079	-6231778.359837	79921671.033513	-376001893.749501
1215644.130622	-6253946.781648	73347360.712526	-377339452.324438
1106312.561188	-6274210.190690	66750708.074985	-378562069.647090
996643.998231	-6292562.414533	60133722.525183	-379669373.296378
886671.847858	-6308997.862911	53498419.661012	-380661025.976884
776429.608652	-6323511.529428	46846820.660000	-381536725.621597
665950.861465	-6336098.993080	40180951.663631	-382296205.483922
555269.259196	-6346756.419605	33502843.160172	-382939234.218936
444418.516532	-6355480.562645	26814529.366161	-383465615.953857
333432.399682	-6362268.764744	20118047.606765	-383875190.347712
222344.716094	-6367118.958149	13415437.695195	-384167832.640171
111189.304152	-6370029.665444	6708741.311353	-384343453.689558
0.022871	-6371000.000000	1.379924	-384402000.000000
-111189.258418	-6370029.666243	-6708738.551926	-384343453.737724
-222344.670381	-6367118.959746	-13415434.937029	-384167832.736488
-333432.354004	-6362268.767138	-20118044.850701	-383875190.492151
-444418.470902	-6355480.565836	-26814526.613037	-383465616.146375
-555269.213629	-6346756.423591	-33502840.410827	-382939234.459472
-665950.815975	-6336098.997862	-40180948.918903	-382296205.772404
-776429.563251	-6323511.535002	-46846817.920724	-381536725.957938
-886671.802562	-6308997.869277	-53498416.928024	-380661026.360981
-996643.953053	-6292562.421688	-60133719.799314	-379669373.728113
-1106312.516142	-6274210.198633	-66750705.357066	-378562070.126332
-1215644.085722	-6253946.790376	-73347358.003385	-377339452.851041
-1324605.358338	-6231778.369347	-79921668.333975	-376001894.323305
-1433163.143331	-6207711.688263	-86471633.750227	-374549801.976408
-1541284.372948	-6181754.078068	-92995259.069230	-372983618.131744
-1648936.112416	-6153913.445700	-99490557.131520	-371303819.864083
-1756085.569971	-6124198.271687	-105955549.406390	-369510918.856250
-1862700.106852	-6092617.607559	-112388266.594571	-367605461.243257
-1968747.247236	-6059181.073091	-118786749.228095	-365588027.445951
-2074194.688139	-6023898.853375	-125149048.267174	-363459231.994210
-2179010.309249	-5986781.695718	-131473225.693891	-361219723.339747
-2283162.182711	-5947840.906366	-137757355.102545	-358870183.658592
-2386618.582856	-5907088.347060	-143999522.286444	-356411328.643291
-2489347.995863	-5864536.431424	-150197825.821001	-353843907.284899
-2591319.129357	-5820198.121184	-156350377.642918	-351168701.644832
-2692500.921943	-5774086.922218	-162455303.625314	-348386526.616641
-2792862.552668	-5726216.880446	-168510744.148598	-345498229.677788
-2892373.450406	-5676602.577545	-174514854.666932	-342504690.631500
-2991003.303174	-5625259.126512	-180465806.270093	-339406821.338766
-3088722.067364	-5572202.167059	-186361786.240578	-336205565.440582
-3185499.976892	-5517447.860852	-192200998.605776	-332901898.070501
-3281307.552272	-5461012.886581	-197981664.685041	-329496825.557607
-3376115.609586	-5402914.434887	-203702023.631488	-325991385.119970
-3469895.269383	-5343170.203120	-209360332.968373	-322386644.548703
-3562617.965470	-5281798.389953	-214954869.119863	-318683701.882701
-3654255.453615	-5218817.689834	-220483927.936054	-314883685.074170
-3744779.820152	-5154247.287294	-225945825.212073	-310987751.645037
-3834163.490482	-5088106.851104	-231338897.201104	-306997088.334364
-3922379.237473	-5020416.528282	-236661501.121178	-302912910.736850
-4009400.189754	-4951196.937954	-241912015.655584	-298736462.932553
-4095199.839900	-4880469.165079	-247088841.446735	-294469017.107930
-4179752.052506	-4808254.754021	-252190401.583350	-290111873.168315
-4263031.072150	-4734575.701991	-257215142.080795	-285666358.341959
-4345011.531236	-4659454.452340	-262161532.354443	-281133826.775738
-4425668.457721	-4582913.887728	-267028065.685902	-276515659.122672
-4504977.282725	-4504977.323154	-271813259.681980	-271813262.121363
-4582913.848010	-4425668.498850	-276515656.726233	-267028068.167486
-4659454.413345	-4345011.573052	-281133824.422974	-262161534.877473
-4734575.663732	-4263031.114641	-285666356.033586	-257215144.644503
-4808254.716510	-4179752.095658	-290111870.905037	-252190404.186954
-4880469.128326	-4095199.883699	-294469014.890435	-247088844.089442
-4951196.901971	-4009400.234188	-298736460.761518	-241912018.336589
-5020416.493080	-3922379.282528	-302912908.612935	-236661503.839665
-5088106.816695	-3834163.536145	-306997086.258217	-231338899.956244
-5154247.253687	-3744779.866409	-310987749.617290	-225945828.003027
-5218817.657039	-3654255.500451	-314883683.095441	-220483930.761972
-5281798.357980	-3562618.012872	-318683699.953593	-214954871.979884
-5343170.171980	-3469895.317336	-322386642.669803	-209360335.861626
-5402914.404588	-3376115.658075	-325991383.291850	-203702026.557092
-5461012.857133	-3281307.601282	-329496823.780824	-197981667.642104
-5517447.832264	-3185500.026409	-332901896.345597	-192201001.593398
-5572202.139340	-3088722.117371	-336205563.768081	-186361789.257849
-5625259.099669	-2991003.353658	-339406819.719179	-180465809.316093
-5676602.551587	-2892373.501351	-342504689.065320	-174514857.740735
-5726216.855381	-2792862.604058	-345498228.165492	-168510747.249266
-5774086.898055	-2692500.973763	-348386525.158688	-162455306.751902
-5820198.097928	-2591319.181590	-351168700.241668	-156350380.794475
-5864536.409083	-2489348.048494	-353843905.936951	-150197828.996567
-5907088.325641	-2386618.635869	-356411327.350970	-143999525.485051
-5947840.885876	-2283162.236089	-358870182.422291	-137757358.323219
-5986781.676163	-2179010.362977	-361219722.159842	-131473228.935651
-6023898.834760	-2074194.742201	-363459230.871062	-125149051.529032
-6059181.055422	-1968747.301614	-365588026.379902	-118786752.509058
-6092617.590842	-1862700.161530	-367605460.234631	-112388269.893639
-6124198.255927	-1756085.624933	-369510917.905354	-105955552.722559
-6153913.430902	-1648936.167644	-371303818.971207	-99490560.463780
-6181754.064235	-1541284.428426	-372983617.297160	-92995262.416565
-6207711.675401	-1433163.199042	-374549801.200370	-86471637.111618
-6231778.357459	-1324605.414265	-376001893.606050	-79921671.708397
-6253946.779466	-1215644.141848	-377339452.192787	-73347361.389811
-6274210.188704	-1106312.572449	-378562069.527279	-66750708.754465
-6292562.412744	-996644.009525	-379669373.188444	-60133723.206650
-6308997.861320	-886671.859182	-380661025.880860	-53498420.344260
-6323511.528034	-776429.620002	-381536725.537512	-46846821.344819
-6336098.991885	-665950.872838	-382296205.411801	-40180952.349813
-6346756.418608	-555269.270588	-382939234.158802	-33502843.847509
-6355480.561848	-444418.527939	-383465615.905728	-26814530.054442
-6362268.764146	-333432.411102	-383875190.311602	-20118048.295781
-6367118.957750	-222344.727523	-384167832.616092	-13415438.384736
-6370029.665245	-111189.315586	-384343453.677516	-6708742.001210
-6371000.000000	-0.034306	-384402000.000000	-2.069885
-6370029.666442	111189.246984	-384343453.749765	6708737.862069
-6367118.960145	222344.658953	-384167832.760567	13415434.247487
-6362268.767737	333432.342584	-383875190.528261	20118044.161684
-6355480.566634	444418.459495	-383465616.194504	26814525.924756
-6346756.424588	555269.202237	-382939234.519606	33502839.723491
-6336098.999057	665950.804602	-382296205.844525	40180948.232721
-6323511.536396	776429.551901	-381536726.042023	46846817.235905
-6308997.870868	886671.791238	-380661026.457005	53498416.244777
-6292562.423477	996643.941758	-379669373.836047	60133719.117847
-6274210.200619	1106312.504880	-378562070.246143	66750704.677587
-6253946.792558	1215644.074496	-377339452.982692	73347357.326100
-6231778.371725	1324605.347152	-376001894.466757	79921667.659090
-6207711.690835	1433163.132189	-374549802.131616	86471633.077949
-6181754.080834	1541284.361853	-372983618.298661	92995258.399763
-6153913.448660	1648936.101370	-371303820.042659	99490556.465068
-6124198.274839	1756085.558979	-369510919.046429	105955548.743156
-6092617.610902	1862700.095916	-367605461.444982	112388265.934757
-6059181.076624	1968747.236361	-365588027.659161	118786748.571902
-6023898.857098	2074194.677327	-363459232.218839	125149047.614802
-5986781.699629	2179010.298503	-361219723.575727	131473225.045539
-5947840.910464	2283162.172035	-358870183.905852	137757354.458410
-5907088.351343	2386618.572253	-356411328.901755	143999521.646723
-5864536.435892	2489347.985336	-353843907.554489	150197825.185888
-5820198.125835	2591319.118910	-351168701.925465	156350377.012606
-5774086.927051	2692500.911579	-348386526.908231	162455302.999996
-5726216.885459	2792862.542390	-345498229.980247	168510743.528465
-5676602.582736	2892373.440217	-342504690.944736	174514854.052172
-5625259.131880	2991003.293077	-339406821.662684	180465805.660893
-5572202.172603	3088722.057362	-336205565.775082	186361785.637124
-5517447.866569	3185499.966989	-332901898.415482	192200998.008252
-5461012.892471	3281307.542470	-329496825.912964	197981664.093628
-5402914.440947	3376115.599889	-325991385.485594	203702023.046367
-5343170.209348	3469895.259793	-322386644.924483	209360332.389722
-5281798.396347	3562617.955990	-318683702.268523	214954868.547859
-5218817.696393	3654255.444248	-314883685.469916	220483927.370870
-5154247.294016	3744779.810901	-310987752.050586	225945824.653883
-5088106.857986	3834163.481349	-306997088.749593	231338896.650076
-5020416.535322	3922379.228462	-302912911.161632	236661500.577481
-4951196.945150	4009400.180867	-298736463.366760	241912015.119383
-4880469.172429	4095199.831140	-294469017.551429	247088840.918194
-4808254.761524	4179752.043876	-290111873.620971	252190401.062629
-4734575.709642	4263031.063652	-285666358.803633	257215141.568054
-4659454.460138	4345011.522873	-281133827.246290	262161531.849837
-4582913.895672	4425668.449495	-276515659.601960	267028065.189585
-4504977.331240	4504977.274639	-271813262.609240	271813259.194103
-4425668.507076	4582913.840067	-267028068.663804	276515656.246946
-4345011.581415	4659454.405546	-262161535.382079	281133823.952421
-4263031.123139	4734575.656080	-257215145.157245	285666355.571911
-4179752.104288	4808254.709008	-252190404.707675	290111870.452381
-4095199.892459	4880469.120976	-247088844.617983	294469014.446936
-4009400.243075	4951196.894775	-241912018.872790	298736460.327311
-3922379.291540	5020416.486040	-236661504.383362	302912908.188152
-3834163.545278	5088106.809813	-231338900.507272	306997085.842987
-3744779.875660	5154247.246965	-225945828.561218	310987749.211741
-3654255.509819	5218817.650480	-220483931.327156	314883682.699695
-3562618.022352	5281798.351586	-214954872.551888	318683699.567771
-3469895.326926	5343170.165752	-209360336.440277	322386642.294022
-3376115.667772	5402914.398528	-203702027.142213	325991382.926226
-3281307.611084	5461012.851243	-197981668.233517	329496823.425468
-3185500.036312	5517447.826546	-192201002.190923	332901896.000616
-3088722.127373	5572202.133796	-186361789.861303	336205563.433581
-2991003.363755	5625259.094300	-180465809.925294	339406819.395262
-2892373.511540	5676602.546396	-174514858.355495	342504688.752083
-2792862.614336	5726216.850369	-168510747.869400	345498227.863032
-2692500.984127	5774086.893222	-162455307.377220	348386524.867098
-2591319.192037	5820198.093277	-156350381.424786	351168699.961036
-2489348.059020	5864536.404615	-150197829.631680	353843905.667362
-2386618.646471	5907088.321357	-143999526.124773	356411327.092505
-2283162.246765	5947840.881778	-137757358.967354	358870182.175031
-2179010.373723	5986781.672252	-131473229.584003	361219721.923862
-2074194.753013	6023898.831037	-125149052.181404	363459230.646432
-1968747.312490	6059181.051888	-118786753.165251	365588026.166692
-1862700.172465	6092617.587499	-112388270.553453	367605460.032905
-1756085.635925	6124198.252775	-105955553.385793	369510917.715174
-1648936.178690	6153913.427942	-99490561.130232	371303818.792632
-1541284.439522	6181754.061469	-92995263.086032	372983617.130243
-1433163.210184	6207711.672829	-86471637.783896	374549801.045162
-1324605.425450	6231778.355082	-79921672.383282	376001893.462599
-1215644.153073	6253946.777284	-73347362.067096	377339452.061136
-1106312.583711	6274210.186719	-66750709.433944	378562069.407469
-996644.020820	6292562.410955	-60133723.888117	379669373.080510
-886671.870506	6308997.859728	-53498421.027506	380661025.784836
-776429.631352	6323511.526641	-46846822.029637	381536725.453427
-665950.884211	6336098.990690	-40180953.035995	382296205.339680
-555269.281980	6346756.417611	-33502844.534845	382939234.098667
-444418.539347	6355480.561050	-26814530.742723	383465615.857599
-333432.422522	6362268.763547	-20118048.984798	383875190.275492
-222344.738951	6367118.957351	-13415439.074278	384167832.592012
-111189.327019	6370029.665045	-6708742.691066	384343453.665475
-0.045741	6371000.000000	-2.759847	384402000.000000
